scenario,instance,algorithm,ip_profit,algorithm_profit,profit_gap,optimal_gap_pct,moving_time,execution_time,ip_execution_time
S5,S5_inst_15.txt,algo_naive,1826281.0,1826281.0,0.0,0.0,8010,0.046262,7.681
S5,S5_inst_15.txt,algo1,1826281.0,1826281.0,0.0,0.0,7650,0.105178,7.681
S5,S5_inst_15.txt,algo2,1826281.0,1826281.0,0.0,0.0,9000,0.444298,7.681
S5,S5_inst_15.txt,algo3,1826281.0,1826281.0,0.0,0.0,7650,10.012395,7.681
S5,S5_inst_15.txt,algo4,1826281.0,1826281.0,0.0,0.0,7650,0.028927,7.681
S5,S5_inst_15.txt,algo5,1826281.0,1826281.0,0.0,0.0,8910,0.132106,7.681
S5,S5_inst_15.txt,algo_union,1826281.0,1826281.0,0.0,0.0,7650,0.297984,7.681
S5,S5_inst_15.txt,algo_union_170,1826281.0,1826281.0,0.0,0.0,7650,0.314186,7.681
S5,S5_inst_16.txt,algo_naive,1939018.0,1939018.0,0.0,0.0,6750,0.030684,8.396
S5,S5_inst_16.txt,algo1,1939018.0,1939018.0,0.0,0.0,6930,0.022587,8.396
S5,S5_inst_16.txt,algo2,1939018.0,1939018.0,0.0,0.0,8910,0.414837,8.396
S5,S5_inst_16.txt,algo3,1939018.0,1939018.0,0.0,0.0,6930,10.012717,8.396
S5,S5_inst_16.txt,algo4,1939018.0,1939018.0,0.0,0.0,6930,0.048654,8.396
S5,S5_inst_16.txt,algo5,1939018.0,1939018.0,0.0,0.0,8730,0.125045,8.396
S5,S5_inst_16.txt,algo_union,1939018.0,1939018.0,0.0,0.0,6930,0.291309,8.396
S5,S5_inst_16.txt,algo_union_170,1939018.0,1939018.0,0.0,0.0,6930,0.289329,8.396
S5,S5_inst_17.txt,algo_naive,1897327.0,1897327.0,0.0,0.0,8100,0.032351,8.251
S5,S5_inst_17.txt,algo1,1897327.0,1897327.0,0.0,0.0,8190,0.023553,8.251
S5,S5_inst_17.txt,algo2,1897327.0,1897327.0,0.0,0.0,8910,0.402362,8.251
S5,S5_inst_17.txt,algo3,1897327.0,1897327.0,0.0,0.0,8190,10.010710,8.251
S5,S5_inst_17.txt,algo4,1897327.0,1897327.0,0.0,0.0,8190,0.041827,8.251
S5,S5_inst_17.txt,algo5,1897327.0,1897327.0,0.0,0.0,8820,0.108054,8.251
S5,S5_inst_17.txt,algo_union,1897327.0,1897327.0,0.0,0.0,8190,0.178902,8.251
S5,S5_inst_17.txt,algo_union_170,1897327.0,1897327.0,0.0,0.0,8190,0.181367,8.251
S5,S5_inst_18.txt,algo_naive,1374621.0,1374621.0,0.0,0.0,7290,0.025194,9.131
S5,S5_inst_18.txt,algo1,1374621.0,1374621.0,0.0,0.0,7200,0.025893,9.131
S5,S5_inst_18.txt,algo2,1374621.0,1374621.0,0.0,0.0,8820,0.494332,9.131
S5,S5_inst_18.txt,algo3,1374621.0,1374621.0,0.0,0.0,7200,10.012838,9.131
S5,S5_inst_18.txt,algo4,1374621.0,1374621.0,0.0,0.0,7200,9.983211,9.131
S5,S5_inst_18.txt,algo5,1374621.0,1374621.0,0.0,0.0,8370,0.190067,9.131
S5,S5_inst_18.txt,algo_union,1374621.0,1374621.0,0.0,0.0,7200,9.976566,9.131
S5,S5_inst_18.txt,algo_union_170,1374621.0,1374621.0,0.0,0.0,7200,170.282888,9.131
S5,S5_inst_19.txt,algo_naive,1857744.0,1857744.0,0.0,0.0,7920,0.054861,8.409
S5,S5_inst_19.txt,algo1,1857744.0,1857744.0,0.0,0.0,7650,0.024186,8.409
S5,S5_inst_19.txt,algo2,1857744.0,1857744.0,0.0,0.0,8820,0.405685,8.409
S5,S5_inst_19.txt,algo3,1857744.0,1857744.0,0.0,0.0,7650,10.018697,8.409
S5,S5_inst_19.txt,algo4,1857744.0,1857744.0,0.0,0.0,7650,0.033702,8.409
S5,S5_inst_19.txt,algo5,1857744.0,1857744.0,0.0,0.0,8820,0.104271,8.409
S5,S5_inst_19.txt,algo_union,1857744.0,1857744.0,0.0,0.0,7650,0.258240,8.409
S5,S5_inst_19.txt,algo_union_170,1857744.0,1857744.0,0.0,0.0,7650,0.261440,8.409
S5,S5_inst_20.txt,algo_naive,1789522.0,1789522.0,0.0,0.0,7020,0.025171,7.680
S5,S5_inst_20.txt,algo1,1789522.0,1789522.0,0.0,0.0,7020,0.021853,7.680
S5,S5_inst_20.txt,algo2,1789522.0,1789522.0,0.0,0.0,8730,0.469303,7.680
S5,S5_inst_20.txt,algo3,1789522.0,1789522.0,0.0,0.0,7020,10.018321,7.680
S5,S5_inst_20.txt,algo4,1789522.0,1789522.0,0.0,0.0,7020,0.029378,7.680
S5,S5_inst_20.txt,algo5,1789522.0,1789522.0,0.0,0.0,8550,0.144767,7.680
S5,S5_inst_20.txt,algo_union,1789522.0,1789522.0,0.0,0.0,7020,0.226405,7.680
S5,S5_inst_20.txt,algo_union_170,1789522.0,1789522.0,0.0,0.0,7020,0.221381,7.680
S5,S5_inst_21.txt,algo_naive,1526558.0,1526558.0,0.0,0.0,7200,0.025268,7.441
S5,S5_inst_21.txt,algo1,1526558.0,1526558.0,0.0,0.0,7110,0.024717,7.441
S5,S5_inst_21.txt,algo2,1526558.0,1526558.0,0.0,0.0,8550,0.414456,7.441
S5,S5_inst_21.txt,algo3,1526558.0,1526558.0,0.0,0.0,7110,10.020229,7.441
S5,S5_inst_21.txt,algo4,1526558.0,1526558.0,0.0,0.0,7110,0.029509,7.441
S5,S5_inst_21.txt,algo5,1526558.0,1526558.0,0.0,0.0,8460,0.072103,7.441
S5,S5_inst_21.txt,algo_union,1526558.0,1526558.0,0.0,0.0,7110,0.171425,7.441
S5,S5_inst_21.txt,algo_union_170,1526558.0,1526558.0,0.0,0.0,7110,0.198347,7.441
S5,S5_inst_22.txt,algo_naive,1734757.0,1734757.0,0.0,0.0,6660,0.026446,7.833
S5,S5_inst_22.txt,algo1,1734757.0,1734757.0,0.0,0.0,6480,0.020658,7.833
S5,S5_inst_22.txt,algo2,1734757.0,1734757.0,0.0,0.0,8910,0.413510,7.833
S5,S5_inst_22.txt,algo3,1734757.0,1734757.0,0.0,0.0,6480,10.013411,7.833
S5,S5_inst_22.txt,algo4,1734757.0,1734757.0,0.0,0.0,6480,0.042075,7.833
S5,S5_inst_22.txt,algo5,1734757.0,1734757.0,0.0,0.0,8640,0.069615,7.833
S5,S5_inst_22.txt,algo_union,1734757.0,1734757.0,0.0,0.0,6480,0.148519,7.833
S5,S5_inst_22.txt,algo_union_170,1734757.0,1734757.0,0.0,0.0,6480,0.193823,7.833
S5,S5_inst_23.txt,algo_naive,1751175.0,1751175.0,0.0,0.0,7830,0.027780,7.729
S5,S5_inst_23.txt,algo1,1751175.0,1751175.0,0.0,0.0,7920,0.024609,7.729
S5,S5_inst_23.txt,algo2,1751175.0,1751175.0,0.0,0.0,9000,0.545958,7.729
S5,S5_inst_23.txt,algo3,1751175.0,1751175.0,0.0,0.0,7920,10.016932,7.729
S5,S5_inst_23.txt,algo4,1751175.0,1751175.0,0.0,0.0,7920,0.038784,7.729
S5,S5_inst_23.txt,algo5,1751175.0,1751175.0,0.0,0.0,8730,0.068902,7.729
S5,S5_inst_23.txt,algo_union,1751175.0,1751175.0,0.0,0.0,7920,0.144225,7.729
S5,S5_inst_23.txt,algo_union_170,1751175.0,1751175.0,0.0,0.0,7920,0.177160,7.729
S5,S5_inst_24.txt,algo_naive,1478435.0,1478435.0,0.0,0.0,8010,0.026005,8.163
S5,S5_inst_24.txt,algo1,1478435.0,1478435.0,0.0,0.0,7920,0.027288,8.163
S5,S5_inst_24.txt,algo2,1478435.0,1478435.0,0.0,0.0,9000,0.536257,8.163
S5,S5_inst_24.txt,algo3,1478435.0,1478435.0,0.0,0.0,7920,10.014940,8.163
S5,S5_inst_24.txt,algo4,1478435.0,1478435.0,0.0,0.0,7920,0.046706,8.163
S5,S5_inst_24.txt,algo5,1478435.0,1478435.0,0.0,0.0,8910,0.086596,8.163
S5,S5_inst_24.txt,algo_union,1478435.0,1478435.0,0.0,0.0,7920,0.164016,8.163
S5,S5_inst_24.txt,algo_union_170,1478435.0,1478435.0,0.0,0.0,7920,0.229787,8.163
S5,S5_inst_25.txt,algo_naive,1596422.0,1596422.0,0.0,0.0,6930,0.024479,7.724
S5,S5_inst_25.txt,algo1,1596422.0,1596422.0,0.0,0.0,6660,0.022143,7.724
S5,S5_inst_25.txt,algo2,1596422.0,1596422.0,0.0,0.0,8820,0.533338,7.724
S5,S5_inst_25.txt,algo3,1596422.0,1596422.0,0.0,0.0,6660,10.023945,7.724
S5,S5_inst_25.txt,algo4,1596422.0,1596422.0,0.0,0.0,6660,0.027628,7.724
S5,S5_inst_25.txt,algo5,1596422.0,1596422.0,0.0,0.0,8640,0.065418,7.724
S5,S5_inst_25.txt,algo_union,1596422.0,1596422.0,0.0,0.0,6660,0.133829,7.724
S5,S5_inst_25.txt,algo_union_170,1596422.0,1596422.0,0.0,0.0,6660,0.191214,7.724
S5,S5_inst_26.txt,algo_naive,1886837.0,1886837.0,0.0,0.0,7290,0.024864,7.798
S5,S5_inst_26.txt,algo1,1886837.0,1886837.0,0.0,0.0,7380,0.022016,7.798
S5,S5_inst_26.txt,algo2,1886837.0,1886837.0,0.0,0.0,8910,0.457679,7.798
S5,S5_inst_26.txt,algo3,1886837.0,1886837.0,0.0,0.0,7380,10.016179,7.798
S5,S5_inst_26.txt,algo4,1886837.0,1886837.0,0.0,0.0,7380,0.049996,7.798
S5,S5_inst_26.txt,algo5,1886837.0,1886837.0,0.0,0.0,8190,0.098241,7.798
S5,S5_inst_26.txt,algo_union,1886837.0,1886837.0,0.0,0.0,7380,0.207831,7.798
S5,S5_inst_26.txt,algo_union_170,1886837.0,1886837.0,0.0,0.0,7380,0.215857,7.798
S5,S5_inst_27.txt,algo_naive,1978045.0,1978045.0,0.0,0.0,7560,0.028235,7.685
S5,S5_inst_27.txt,algo1,1978045.0,1978045.0,0.0,0.0,7020,0.024362,7.685
S5,S5_inst_27.txt,algo2,1978045.0,1978045.0,0.0,0.0,9000,0.515445,7.685
S5,S5_inst_27.txt,algo3,1978045.0,1978045.0,0.0,0.0,7020,10.021081,7.685
S5,S5_inst_27.txt,algo4,1978045.0,1978045.0,0.0,0.0,7020,0.027843,7.685
S5,S5_inst_27.txt,algo5,1978045.0,1978045.0,0.0,0.0,8820,0.111123,7.685
S5,S5_inst_27.txt,algo_union,1978045.0,1978045.0,0.0,0.0,7020,0.208691,7.685
S5,S5_inst_27.txt,algo_union_170,1978045.0,1978045.0,0.0,0.0,7020,0.289023,7.685
S5,S5_inst_28.txt,algo_naive,1547922.0,1547922.0,0.0,0.0,7830,0.025646,7.666
S5,S5_inst_28.txt,algo1,1547922.0,1547922.0,0.0,0.0,7740,0.022655,7.666
S5,S5_inst_28.txt,algo2,1547922.0,1547922.0,0.0,0.0,8820,0.400052,7.666
S5,S5_inst_28.txt,algo3,1547922.0,1547922.0,0.0,0.0,7740,10.021525,7.666
S5,S5_inst_28.txt,algo4,1547922.0,1547922.0,0.0,0.0,7740,0.040011,7.666
S5,S5_inst_28.txt,algo5,1547922.0,1547922.0,0.0,0.0,8550,0.056215,7.666
S5,S5_inst_28.txt,algo_union,1547922.0,1547922.0,0.0,0.0,7740,0.155900,7.666
S5,S5_inst_28.txt,algo_union_170,1547922.0,1547922.0,0.0,0.0,7740,0.178632,7.666
S5,S5_inst_29.txt,algo_naive,1968484.0,1968484.0,0.0,0.0,8010,0.028868,7.912
S5,S5_inst_29.txt,algo1,1968484.0,1968484.0,0.0,0.0,7650,0.024323,7.912
S5,S5_inst_29.txt,algo2,1968484.0,1968484.0,0.0,0.0,9000,0.540886,7.912
S5,S5_inst_29.txt,algo3,1968484.0,1968484.0,0.0,0.0,7650,10.019780,7.912
S5,S5_inst_29.txt,algo4,1968484.0,1968484.0,0.0,0.0,7650,0.043790,7.912
S5,S5_inst_29.txt,algo5,1968484.0,1968484.0,0.0,0.0,8820,0.111388,7.912
S5,S5_inst_29.txt,algo_union,1968484.0,1968484.0,0.0,0.0,7650,0.208744,7.912
S5,S5_inst_29.txt,algo_union_170,1968484.0,1968484.0,0.0,0.0,7650,0.289807,7.912
S5,S5_inst_30.txt,algo_naive,1881845.0,1881845.0,0.0,0.0,7560,0.025637,7.645
S5,S5_inst_30.txt,algo1,1881845.0,1881845.0,0.0,0.0,7380,0.025458,7.645
S5,S5_inst_30.txt,algo2,1881845.0,1881845.0,0.0,0.0,8910,0.418226,7.645
S5,S5_inst_30.txt,algo3,1881845.0,1881845.0,0.0,0.0,7380,10.017069,7.645
S5,S5_inst_30.txt,algo4,1881845.0,1881845.0,0.0,0.0,7380,0.035677,7.645
S5,S5_inst_30.txt,algo5,1881845.0,1881845.0,0.0,0.0,8730,0.093078,7.645
S5,S5_inst_30.txt,algo_union,1881845.0,1881845.0,0.0,0.0,7380,0.226936,7.645
S5,S5_inst_30.txt,algo_union_170,1881845.0,1881845.0,0.0,0.0,7380,0.251865,7.645
S6,S6_inst_01.txt,algo_naive,1893458.0,1893458.0,0.0,0.0,9000,0.027863,7.697
S6,S6_inst_01.txt,algo1,1893458.0,1893458.0,0.0,0.0,9000,0.024733,7.697
S6,S6_inst_01.txt,algo2,1893458.0,1893458.0,0.0,0.0,9000,0.877051,7.697
S6,S6_inst_01.txt,algo3,1893458.0,1893458.0,0.0,0.0,9000,10.033111,7.697
S6,S6_inst_01.txt,algo4,1893458.0,1893458.0,0.0,0.0,9000,0.049071,7.697
S6,S6_inst_01.txt,algo5,1893458.0,1893458.0,0.0,0.0,9000,0.063050,7.697
S6,S6_inst_01.txt,algo_union,1893458.0,1893458.0,0.0,0.0,9000,0.160208,7.697
S6,S6_inst_01.txt,algo_union_170,1893458.0,1893458.0,0.0,0.0,9000,0.187547,7.697
S6,S6_inst_02.txt,algo_naive,1857071.0,1857071.0,0.0,0.0,9000,0.028147,7.640
S6,S6_inst_02.txt,algo1,1857071.0,1857071.0,0.0,0.0,9000,0.024723,7.640
S6,S6_inst_02.txt,algo2,1857071.0,1857071.0,0.0,0.0,9000,0.947155,7.640
S6,S6_inst_02.txt,algo3,1857071.0,1857071.0,0.0,0.0,9000,10.016820,7.640
S6,S6_inst_02.txt,algo4,1857071.0,1857071.0,0.0,0.0,9000,0.048803,7.640
S6,S6_inst_02.txt,algo5,1857071.0,1857071.0,0.0,0.0,9000,0.053081,7.640
S6,S6_inst_02.txt,algo_union,1857071.0,1857071.0,0.0,0.0,9000,0.127657,7.640
S6,S6_inst_02.txt,algo_union_170,1857071.0,1857071.0,0.0,0.0,9000,0.140025,7.640
S6,S6_inst_03.txt,algo_naive,2065068.0,2065068.0,0.0,0.0,9000,0.028067,6.615
S6,S6_inst_03.txt,algo1,2065068.0,2065068.0,0.0,0.0,9000,0.027977,6.615
S6,S6_inst_03.txt,algo2,2065068.0,2065068.0,0.0,0.0,9000,0.779080,6.615
S6,S6_inst_03.txt,algo3,2065068.0,2065068.0,0.0,0.0,9000,10.012745,6.615
S6,S6_inst_03.txt,algo4,2065068.0,2065068.0,0.0,0.0,9000,0.045765,6.615
S6,S6_inst_03.txt,algo5,2065068.0,2065068.0,0.0,0.0,9000,0.061838,6.615
S6,S6_inst_03.txt,algo_union,2065068.0,2065068.0,0.0,0.0,9000,0.145638,6.615
S6,S6_inst_03.txt,algo_union_170,2065068.0,2065068.0,0.0,0.0,9000,0.195187,6.615
S6,S6_inst_04.txt,algo_naive,2212228.0,2212228.0,0.0,0.0,9000,0.029794,7.512
S6,S6_inst_04.txt,algo1,2212228.0,2212228.0,0.0,0.0,9000,0.056275,7.512
S6,S6_inst_04.txt,algo2,2212228.0,2212228.0,0.0,0.0,9000,0.965588,7.512
S6,S6_inst_04.txt,algo3,2212228.0,2212228.0,0.0,0.0,9000,10.020270,7.512
S6,S6_inst_04.txt,algo4,2212228.0,2212228.0,0.0,0.0,9000,0.052628,7.512
S6,S6_inst_04.txt,algo5,2212228.0,2212228.0,0.0,0.0,9000,0.051948,7.512
S6,S6_inst_04.txt,algo_union,2212228.0,2212228.0,0.0,0.0,9000,0.111202,7.512
S6,S6_inst_04.txt,algo_union_170,2212228.0,2212228.0,0.0,0.0,9000,0.166326,7.512
S6,S6_inst_05.txt,algo_naive,1674750.0,1674750.0,0.0,0.0,9000,0.027559,8.660
S6,S6_inst_05.txt,algo1,1674750.0,1674750.0,0.0,0.0,9000,0.025309,8.660
S6,S6_inst_05.txt,algo2,1674750.0,1674750.0,0.0,0.0,9000,0.991289,8.660
S6,S6_inst_05.txt,algo3,1674750.0,1674750.0,0.0,0.0,9000,10.014735,8.660
S6,S6_inst_05.txt,algo4,1674750.0,1674750.0,0.0,0.0,9000,0.037716,8.660
S6,S6_inst_05.txt,algo5,1674750.0,1674750.0,0.0,0.0,9000,0.128186,8.660
S6,S6_inst_05.txt,algo_union,1674750.0,1674750.0,0.0,0.0,9000,0.215554,8.660
S6,S6_inst_05.txt,algo_union_170,1674750.0,1674750.0,0.0,0.0,9000,0.213078,8.660
S6,S6_inst_06.txt,algo_naive,1825883.0,1825883.0,0.0,0.0,8910,0.027325,8.235
S6,S6_inst_06.txt,algo1,1825883.0,1825883.0,0.0,0.0,8910,0.030551,8.235
S6,S6_inst_06.txt,algo2,1825883.0,1825883.0,0.0,0.0,8910,0.568912,8.235
S6,S6_inst_06.txt,algo3,1825883.0,1825883.0,0.0,0.0,8910,10.015417,8.235
S6,S6_inst_06.txt,algo4,1825883.0,1825883.0,0.0,0.0,8910,9.971389,8.235
S6,S6_inst_06.txt,algo5,1825883.0,1825883.0,0.0,0.0,8910,0.203721,8.235
S6,S6_inst_06.txt,algo_union,1825883.0,1825883.0,0.0,0.0,8910,9.961000,8.235
S6,S6_inst_06.txt,algo_union_170,1825883.0,1825883.0,0.0,0.0,8910,18.527295,8.235
S6,S6_inst_07.txt,algo_naive,2255615.0,2255615.0,0.0,0.0,9000,0.027069,7.879
S6,S6_inst_07.txt,algo1,2255615.0,2255615.0,0.0,0.0,9000,0.027344,7.879
S6,S6_inst_07.txt,algo2,2255615.0,2255615.0,0.0,0.0,9000,0.712461,7.879
S6,S6_inst_07.txt,algo3,2255615.0,2255615.0,0.0,0.0,9000,10.028676,7.879
S6,S6_inst_07.txt,algo4,2255615.0,2255615.0,0.0,0.0,9000,0.029023,7.879
S6,S6_inst_07.txt,algo5,2255615.0,2255615.0,0.0,0.0,9000,0.118619,7.879
S6,S6_inst_07.txt,algo_union,2255615.0,2255615.0,0.0,0.0,9000,0.284774,7.879
S6,S6_inst_07.txt,algo_union_170,2255615.0,2255615.0,0.0,0.0,9000,0.208607,7.879
S6,S6_inst_08.txt,algo_naive,1986421.0,1986421.0,0.0,0.0,9000,0.027054,7.798
S6,S6_inst_08.txt,algo1,1986421.0,1986421.0,0.0,0.0,9000,0.026745,7.798
S6,S6_inst_08.txt,algo2,1986421.0,1986421.0,0.0,0.0,9000,0.670382,7.798
S6,S6_inst_08.txt,algo3,1986421.0,1986421.0,0.0,0.0,9000,10.010892,7.798
S6,S6_inst_08.txt,algo4,1986421.0,1986421.0,0.0,0.0,9000,0.040914,7.798
S6,S6_inst_08.txt,algo5,1986421.0,1986421.0,0.0,0.0,9000,0.064586,7.798
S6,S6_inst_08.txt,algo_union,1986421.0,1986421.0,0.0,0.0,9000,0.191668,7.798
S6,S6_inst_08.txt,algo_union_170,1986421.0,1986421.0,0.0,0.0,9000,0.131562,7.798
S6,S6_inst_09.txt,algo_naive,1988929.0,1988929.0,0.0,0.0,9000,0.029868,7.718
S6,S6_inst_09.txt,algo1,1988929.0,1988929.0,0.0,0.0,9000,0.031398,7.718
S6,S6_inst_09.txt,algo2,1988929.0,1988929.0,0.0,0.0,9000,0.617667,7.718
S6,S6_inst_09.txt,algo3,1988929.0,1988929.0,0.0,0.0,9000,10.020810,7.718
S6,S6_inst_09.txt,algo4,1988929.0,1988929.0,0.0,0.0,9000,0.034787,7.718
S6,S6_inst_09.txt,algo5,1988929.0,1988929.0,0.0,0.0,9000,0.095090,7.718
S6,S6_inst_09.txt,algo_union,1988929.0,1988929.0,0.0,0.0,9000,0.231237,7.718
S6,S6_inst_09.txt,algo_union_170,1988929.0,1988929.0,0.0,0.0,9000,0.178996,7.718
S6,S6_inst_10.txt,algo_naive,1979751.0,1979751.0,0.0,0.0,9000,0.027040,7.657
S6,S6_inst_10.txt,algo1,1979751.0,1979751.0,0.0,0.0,9000,0.025363,7.657
S6,S6_inst_10.txt,algo2,1979751.0,1979751.0,0.0,0.0,9000,0.569346,7.657
S6,S6_inst_10.txt,algo3,1979751.0,1979751.0,0.0,0.0,9000,10.012421,7.657
S6,S6_inst_10.txt,algo4,1979751.0,1979751.0,0.0,0.0,9000,0.030759,7.657
S6,S6_inst_10.txt,algo5,1979751.0,1979751.0,0.0,0.0,9000,0.113188,7.657
S6,S6_inst_10.txt,algo_union,1979751.0,1979751.0,0.0,0.0,9000,0.266998,7.657
S6,S6_inst_10.txt,algo_union_170,1979751.0,1979751.0,0.0,0.0,9000,0.201624,7.657
S6,S6_inst_11.txt,algo_naive,1831849.0,1831849.0,0.0,0.0,9000,0.027850,7.089
S6,S6_inst_11.txt,algo1,1831849.0,1831849.0,0.0,0.0,9000,0.025305,7.089
S6,S6_inst_11.txt,algo2,1831849.0,1831849.0,0.0,0.0,9000,0.790421,7.089
S6,S6_inst_11.txt,algo3,1831849.0,1831849.0,0.0,0.0,9000,10.019885,7.089
S6,S6_inst_11.txt,algo4,1831849.0,1831849.0,0.0,0.0,9000,0.035718,7.089
S6,S6_inst_11.txt,algo5,1831849.0,1831849.0,0.0,0.0,9000,0.054652,7.089
S6,S6_inst_11.txt,algo_union,1831849.0,1831849.0,0.0,0.0,9000,0.153599,7.089
S6,S6_inst_11.txt,algo_union_170,1831849.0,1831849.0,0.0,0.0,9000,0.114508,7.089
S6,S6_inst_12.txt,algo_naive,2077695.0,2077695.0,0.0,0.0,9000,0.028289,7.179
S6,S6_inst_12.txt,algo1,2077695.0,2077695.0,0.0,0.0,9000,0.027826,7.179
S6,S6_inst_12.txt,algo2,2077695.0,2077695.0,0.0,0.0,9000,0.677588,7.179
S6,S6_inst_12.txt,algo3,2077695.0,2077695.0,0.0,0.0,9000,10.021420,7.179
S6,S6_inst_12.txt,algo4,2077695.0,2077695.0,0.0,0.0,9000,0.024633,7.179
S6,S6_inst_12.txt,algo5,2077695.0,2077695.0,0.0,0.0,9000,0.131031,7.179
S6,S6_inst_12.txt,algo_union,2077695.0,2077695.0,0.0,0.0,9000,0.289603,7.179
S6,S6_inst_12.txt,algo_union_170,2077695.0,2077695.0,0.0,0.0,9000,0.214610,7.179
S6,S6_inst_13.txt,algo_naive,2049033.0,2049033.0,0.0,0.0,9000,0.027808,6.837
S6,S6_inst_13.txt,algo1,2049033.0,2049033.0,0.0,0.0,9000,0.025050,6.837
S6,S6_inst_13.txt,algo2,2049033.0,2049033.0,0.0,0.0,9000,0.678210,6.837
S6,S6_inst_13.txt,algo3,2049033.0,2049033.0,0.0,0.0,9000,10.020299,6.837
S6,S6_inst_13.txt,algo4,2049033.0,2049033.0,0.0,0.0,9000,0.033465,6.837
S6,S6_inst_13.txt,algo5,2049033.0,2049033.0,0.0,0.0,9000,0.062417,6.837
S6,S6_inst_13.txt,algo_union,2049033.0,2049033.0,0.0,0.0,9000,0.162530,6.837
S6,S6_inst_13.txt,algo_union_170,2049033.0,2049033.0,0.0,0.0,9000,0.124328,6.837
S6,S6_inst_14.txt,algo_naive,2292322.0,2292322.0,0.0,0.0,9000,0.027571,8.064
S6,S6_inst_14.txt,algo1,2292322.0,2292322.0,0.0,0.0,9000,0.025482,8.064
S6,S6_inst_14.txt,algo2,2292322.0,2292322.0,0.0,0.0,9000,0.764577,8.064
S6,S6_inst_14.txt,algo3,2292322.0,2292322.0,0.0,0.0,9000,10.012137,8.064
S6,S6_inst_14.txt,algo4,2292322.0,2292322.0,0.0,0.0,9000,0.034552,8.064
S6,S6_inst_14.txt,algo5,2292322.0,2292322.0,0.0,0.0,9000,0.062488,8.064
S6,S6_inst_14.txt,algo_union,2292322.0,2292322.0,0.0,0.0,9000,0.162719,8.064
S6,S6_inst_14.txt,algo_union_170,2292322.0,2292322.0,0.0,0.0,9000,0.125378,8.064
S6,S6_inst_15.txt,algo_naive,2077026.0,2077026.0,0.0,0.0,9000,0.027396,8.599
S6,S6_inst_15.txt,algo1,2077026.0,2077026.0,0.0,0.0,9000,0.029862,8.599
S6,S6_inst_15.txt,algo2,2077026.0,2077026.0,0.0,0.0,9000,0.489161,8.599
S6,S6_inst_15.txt,algo3,2077026.0,2077026.0,0.0,0.0,9000,10.011004,8.599
S6,S6_inst_15.txt,algo4,2077026.0,2077026.0,0.0,0.0,9000,0.046912,8.599
S6,S6_inst_15.txt,algo5,2077026.0,2077026.0,0.0,0.0,9000,0.125507,8.599
S6,S6_inst_15.txt,algo_union,2077026.0,2077026.0,0.0,0.0,9000,0.300717,8.599
S6,S6_inst_15.txt,algo_union_170,2077026.0,2077026.0,0.0,0.0,9000,0.218307,8.599
S6,S6_inst_16.txt,algo_naive,1961208.0,1961208.0,0.0,0.0,9000,0.030766,7.724
S6,S6_inst_16.txt,algo1,1961208.0,1961208.0,0.0,0.0,9000,0.024713,7.724
S6,S6_inst_16.txt,algo2,1961208.0,1961208.0,0.0,0.0,9000,0.723680,7.724
S6,S6_inst_16.txt,algo3,1961208.0,1961208.0,0.0,0.0,9000,10.023908,7.724
S6,S6_inst_16.txt,algo4,1961208.0,1961208.0,0.0,0.0,9000,0.034706,7.724
S6,S6_inst_16.txt,algo5,1961208.0,1961208.0,0.0,0.0,9000,0.105795,7.724
S6,S6_inst_16.txt,algo_union,1961208.0,1961208.0,0.0,0.0,9000,0.270875,7.724
S6,S6_inst_16.txt,algo_union_170,1961208.0,1961208.0,0.0,0.0,9000,0.193090,7.724
S6,S6_inst_17.txt,algo_naive,1602774.0,415014.0,1187760.0,23.545672,7200,0.024284,6.307
S6,S6_inst_17.txt,algo1,1602774.0,1602774.0,0.0,0.0,7200,0.021628,6.307
S6,S6_inst_17.txt,algo2,1602774.0,1589922.0,12852.0,0.254773,7110,1.003918,6.307
S6,S6_inst_17.txt,algo3,1602774.0,1602774.0,0.0,0.0,7200,10.013425,6.307
S6,S6_inst_17.txt,algo4,1602774.0,1602774.0,0.0,0.0,7200,9.970369,6.307
S6,S6_inst_17.txt,algo5,1602774.0,1602774.0,0.0,0.0,7200,0.206903,6.307
S6,S6_inst_17.txt,algo_union,1602774.0,1602774.0,0.0,0.0,7200,9.969465,6.307
S6,S6_inst_17.txt,algo_union_170,1602774.0,1602774.0,0.0,0.0,7200,170.215231,6.307
S6,S6_inst_18.txt,algo_naive,1395491.0,1395491.0,0.0,0.0,8910,0.027506,7.574
S6,S6_inst_18.txt,algo1,1395491.0,1395491.0,0.0,0.0,8910,0.029268,7.574
S6,S6_inst_18.txt,algo2,1395491.0,1395491.0,0.0,0.0,8910,0.634926,7.574
S6,S6_inst_18.txt,algo3,1395491.0,1395491.0,0.0,0.0,8910,10.012915,7.574
S6,S6_inst_18.txt,algo4,1395491.0,1395491.0,0.0,0.0,8910,9.973660,7.574
S6,S6_inst_18.txt,algo5,1395491.0,1395491.0,0.0,0.0,8910,0.182761,7.574
S6,S6_inst_18.txt,algo_union,1395491.0,1395491.0,0.0,0.0,8910,9.970427,7.574
S6,S6_inst_18.txt,algo_union_170,1395491.0,1395491.0,0.0,0.0,8910,133.640121,7.574
S6,S6_inst_19.txt,algo_naive,2102591.0,2102591.0,0.0,0.0,9000,0.027461,8.316
S6,S6_inst_19.txt,algo1,2102591.0,2102591.0,0.0,0.0,9000,0.026306,8.316
